year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2015;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;9.090909;4.0;36.363636;5.0;45.454548
2016;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;7.692308;8.0;61.538464
2017;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;14.285715;5.0;35.714287
2018;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;8.333334;4.0;33.333336
2019;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;15.384616;2.0;15.384616;4.0;30.769232
2020;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;14.285715;1.0;14.285715;1.0;14.285715
2021;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;8.0;27.586206
2022;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;8.0;15.0;60.000004
2023;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;50.0;None;None
2012;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2013;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2014;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2015;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;33.333336;2.0;66.66667;2.0;66.66667
2016;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;1.0;25.0;1.0;25.0;2.0;50.0;2.0;50.0
2017;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;3.0;37.5;3.0;37.5
2018;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;33.333336;1.0;33.333336
2019;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;12.5;2.0;25.0;5.0;62.5
2020;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;50.0
2021;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;25.0;2.0;50.0
2022;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;3.0;50.0
2023;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;66.66667
2013;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;50.0;2.0;100.0
2014;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2015;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;12.5;1.0;12.5;3.0;37.5
2016;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;50.0;2.0;100.0
2017;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;14.285715;4.0;57.14286
2018;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;4.0;44.444447
2019;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;6.666667;2.0;13.333334;6.0;40.0
2020;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;10.0;62.5
2021;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;4.0;5.0;20.0;15.0;60.000004
2022;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;4.7619047;2.0;9.523809;12.0;57.14286
2023;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;10.0;4.0;40.0;None;None
2012;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;1.0;12.5;1.0;12.5;1.0;12.5;2.0;25.0
2013;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0
2014;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;3.0;30.000002
2015;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;7.1428576;3.0;21.428572;5.0;35.714287
2016;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;40.0;2.0;40.0
2017;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;12.5;2.0;25.0
2018;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;1.0;16.666668;1.0;16.666668;3.0;50.0;4.0;66.66667
2019;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;8.0;10.0;40.0
2020;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;6.25;1.0;6.25;6.0;37.5
2021;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;15.384616;4.0;30.769232;9.0;69.230774
2022;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;14.285715;2.0;14.285715;5.0;35.714287
2023;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;25.0;4.0;50.0;None;None
2012;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;5.0;35.714287
2013;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;8.333334;5.0;41.666664
2014;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;3.0;23.076923
2015;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;6.666667;5.0;33.333336
2016;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;11.764706;6.0;35.294117
2017;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;6.0;42.857143
2018;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;1.0;4.7619047;1.0;4.7619047;3.0;14.285715;10.0;47.61905
2019;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;3.0;10.714286;6.0;21.428572;15.0;53.571426
2020;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;4.0;12.903225;16.0;51.6129
2021;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;6.25;4.0;12.5;17.0;53.125
2022;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;3.0;7.5000005;6.0;15.000001;12.0;30.000002
2023;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;3.0;17.647058;None;None
2012;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2014;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2016;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2017;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2018;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2019;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2020;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;33.333336;2.0;66.66667;3.0;100.0
2022;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2023;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2012;AGH University of Science and Technology;Physics and Astronomy;8.0;1.2965964;59.0;9.562399;115.0;18.638573;245.0;39.708267
2013;AGH University of Science and Technology;Physics and Astronomy;16.0;2.4653313;71.0;10.939907;129.0;19.876734;272.0;41.91063
2014;AGH University of Science and Technology;Physics and Astronomy;22.0;2.9294274;76.0;10.119841;132.0;17.576565;276.0;36.751
2015;AGH University of Science and Technology;Physics and Astronomy;12.0;1.6713092;81.0;11.281337;140.0;19.498608;270.0;37.604458
2016;AGH University of Science and Technology;Physics and Astronomy;14.0;1.6110473;76.0;8.745685;137.0;15.765246;317.0;36.47871
2017;AGH University of Science and Technology;Physics and Astronomy;16.0;2.1447723;69.0;9.24933;125.0;16.756033;267.0;35.790886
2018;AGH University of Science and Technology;Physics and Astronomy;18.0;2.3346303;97.0;12.581064;152.0;19.714657;309.0;40.07782
2019;AGH University of Science and Technology;Physics and Astronomy;11.0;1.5895953;73.0;10.549133;139.0;20.086706;266.0;38.43931
2020;AGH University of Science and Technology;Physics and Astronomy;10.0;1.3386881;86.0;11.512717;143.0;19.14324;331.0;44.310577
2021;AGH University of Science and Technology;Physics and Astronomy;17.0;1.8805311;82.0;9.070797;167.0;18.473452;408.0;45.132744
2022;AGH University of Science and Technology;Physics and Astronomy;17.0;2.2222223;59.0;7.7124186;122.0;15.947713;359.0;46.928104
2023;AGH University of Science and Technology;Physics and Astronomy;5.0;1.968504;17.0;6.692913;59.0;23.228346;None;None
2012;Białystok University of Technology;Physics and Astronomy;0.0;0.0;1.0;2.3255813;7.0;16.27907;14.0;32.55814
2013;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;4.0;3.883495;16.0;15.53398
2014;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;3.0;4.109589;18.0;24.657534
2015;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;1.0;1.2820513;12.0;15.384616
2016;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;4.0;4.494382;17.0;19.101124
2017;Białystok University of Technology;Physics and Astronomy;0.0;0.0;2.0;2.4096384;2.0;2.4096384;10.0;12.048193
2018;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.458334
2019;Białystok University of Technology;Physics and Astronomy;1.0;1.0638298;2.0;2.1276596;4.0;4.255319;16.0;17.021276
2020;Białystok University of Technology;Physics and Astronomy;2.0;2.0833335;4.0;4.166667;9.0;9.375;30.0;31.25
2021;Białystok University of Technology;Physics and Astronomy;0.0;0.0;1.0;0.8928572;6.0;5.357143;34.0;30.357143
2022;Białystok University of Technology;Physics and Astronomy;0.0;0.0;4.0;3.4782608;16.0;13.913043;46.0;40.0
2023;Białystok University of Technology;Physics and Astronomy;0.0;0.0;3.0;6.0;10.0;20.0;None;None
2012;Cracow University of Technology;Physics and Astronomy;1.0;1.1494253;5.0;5.7471266;7.0;8.045978;22.0;25.287357
2013;Cracow University of Technology;Physics and Astronomy;1.0;0.8403362;6.0;5.042017;12.0;10.084034;29.0;24.369747
2014;Cracow University of Technology;Physics and Astronomy;5.0;3.968254;11.0;8.730159;17.0;13.492064;31.0;24.603174
2015;Cracow University of Technology;Physics and Astronomy;1.0;0.7092198;8.0;5.6737585;12.0;8.510638;30.0;21.276596
2016;Cracow University of Technology;Physics and Astronomy;0.0;0.0;5.0;3.937008;9.0;7.0866146;33.0;25.984251
2017;Cracow University of Technology;Physics and Astronomy;0.0;0.0;1.0;0.8695652;8.0;6.9565215;21.0;18.26087
2018;Cracow University of Technology;Physics and Astronomy;0.0;0.0;6.0;3.508772;12.0;7.017544;40.0;23.391813
2019;Cracow University of Technology;Physics and Astronomy;0.0;0.0;3.0;1.8181818;11.0;6.666667;37.0;22.424242
2020;Cracow University of Technology;Physics and Astronomy;0.0;0.0;8.0;5.555556;17.0;11.805555;52.0;36.11111
2021;Cracow University of Technology;Physics and Astronomy;3.0;1.3636364;20.0;9.090909;40.0;18.181818;94.0;42.727272
2022;Cracow University of Technology;Physics and Astronomy;4.0;2.1052632;17.0;8.947369;31.0;16.31579;92.0;48.42105
2023;Cracow University of Technology;Physics and Astronomy;0.0;0.0;2.0;2.173913;15.0;16.304348;None;None
2012;University of Białystok;Physics and Astronomy;0.0;0.0;5.0;9.259259;10.0;18.518518;21.0;38.88889
2013;University of Białystok;Physics and Astronomy;0.0;0.0;4.0;7.017544;6.0;10.526316;17.0;29.82456
2014;University of Białystok;Physics and Astronomy;1.0;1.5151515;2.0;3.030303;9.0;13.636364;22.0;33.333336
2015;University of Białystok;Physics and Astronomy;3.0;4.0;4.0;5.3333335;8.0;10.666667;27.0;36.0
2016;University of Białystok;Physics and Astronomy;11.0;15.277778;16.0;22.222223;22.0;30.555555;36.0;50.0
2017;University of Białystok;Physics and Astronomy;5.0;7.042254;14.0;19.71831;18.0;25.352112;22.0;30.985916
2018;University of Białystok;Physics and Astronomy;3.0;4.2857146;13.0;18.571428;17.0;24.285715;27.0;38.57143
2019;University of Białystok;Physics and Astronomy;8.0;10.256411;22.0;28.20513;25.0;32.051285;35.0;44.871796
2020;University of Białystok;Physics and Astronomy;8.0;13.114754;12.0;19.67213;14.0;22.950819;20.0;32.786884
2021;University of Białystok;Physics and Astronomy;9.0;12.0;15.0;20.0;23.0;30.666668;39.0;52.0
2022;University of Białystok;Physics and Astronomy;1.0;1.6666667;13.0;21.666666;17.0;28.333334;32.0;53.333336
2023;University of Białystok;Physics and Astronomy;0.0;0.0;1.0;4.347826;2.0;8.695652;None;None
2012;Warsaw University of Technology;Physics and Astronomy;8.0;1.388889;40.0;6.9444447;68.0;11.805555;174.0;30.208334
2013;Warsaw University of Technology;Physics and Astronomy;11.0;1.7915311;47.0;7.6547227;73.0;11.889251;177.0;28.82736
2014;Warsaw University of Technology;Physics and Astronomy;17.0;2.715655;38.0;6.0702877;75.0;11.980831;183.0;29.233227
2015;Warsaw University of Technology;Physics and Astronomy;7.0;0.97222227;39.0;5.4166665;73.0;10.138888;196.0;27.222221
2016;Warsaw University of Technology;Physics and Astronomy;9.0;1.0452962;50.0;5.807201;115.0;13.356562;272.0;31.591173
2017;Warsaw University of Technology;Physics and Astronomy;10.0;1.2437811;52.0;6.467662;104.0;12.935324;253.0;31.46766
2018;Warsaw University of Technology;Physics and Astronomy;12.0;1.210898;76.0;7.669021;132.0;13.319879;276.0;27.850655
2019;Warsaw University of Technology;Physics and Astronomy;7.0;0.8816121;46.0;5.793451;97.0;12.216624;249.0;31.3602
2020;Warsaw University of Technology;Physics and Astronomy;4.0;0.5263158;42.0;5.5263157;77.0;10.131578;240.0;31.578945
2021;Warsaw University of Technology;Physics and Astronomy;5.0;0.6119951;39.0;4.7735615;95.0;11.627908;297.0;36.35251
2022;Warsaw University of Technology;Physics and Astronomy;6.0;0.88365245;48.0;7.0692196;104.0;15.316643;276.0;40.64801
2023;Warsaw University of Technology;Physics and Astronomy;0.0;0.0;9.0;4.265403;35.0;16.587677;None;None
2012;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Physics and Astronomy;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Physics and Astronomy;None;None;None;None;None;None;None;None
2016;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;1.0;50.0;1.0;50.0
2018;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;1.0;16.666668;2.0;33.333336;2.0;33.333336
2019;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;2.0;25.0;2.0;25.0;4.0;50.0
2020;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;2.0;20.0
2021;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;1.0;5.555556;6.0;33.333336
2022;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;2.0;14.285715;7.0;50.0
2023;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;2.0;28.57143;None;None
2012;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;AGH University of Science and Technology;Psychology;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2014;AGH University of Science and Technology;Psychology;None;None;None;None;None;None;None;None
2015;AGH University of Science and Technology;Psychology;0.0;0.0;1.0;33.333336;1.0;33.333336;2.0;66.66667
2016;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2017;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.090909
2018;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2019;AGH University of Science and Technology;Psychology;0.0;0.0;1.0;14.285715;2.0;28.57143;3.0;42.857143
2020;AGH University of Science and Technology;Psychology;0.0;0.0;1.0;25.0;2.0;50.0;2.0;50.0
2021;AGH University of Science and Technology;Psychology;0.0;0.0;1.0;50.0;1.0;50.0;1.0;50.0
2022;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023;AGH University of Science and Technology;Psychology;0.0;0.0;1.0;50.0;1.0;50.0;None;None
2012;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2013;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2014;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2015;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2017;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2018;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;1.0;20.0;2.0;40.0
2022;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;2.0;50.0
2023;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2012;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2014;Cracow University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2016;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2017;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2018;Cracow University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Cracow University of Technology;Psychology;0.0;0.0;1.0;50.0;1.0;50.0;1.0;50.0
2020;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2021;Cracow University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2022;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2023;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2012;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2017;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2018;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;University of Białystok;Psychology;0.0;0.0;0.0;0.0;1.0;10.0;1.0;10.0
2020;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.111112
2021;University of Białystok;Psychology;0.0;0.0;1.0;11.111112;2.0;22.222223;5.0;55.555557
2022;University of Białystok;Psychology;0.0;0.0;3.0;21.428572;3.0;21.428572;5.0;35.714287
2023;University of Białystok;Psychology;0.0;0.0;1.0;20.0;2.0;40.0;None;None
2012;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2013;Warsaw University of Technology;Psychology;None;None;None;None;None;None;None;None
2014;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2016;Warsaw University of Technology;Psychology;None;None;None;None;None;None;None;None
2017;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2018;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;1.0;25.0;2.0;50.0
2019;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.5
2021;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.285715
2022;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2023;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Poznan University of Economics and Business;Psychology;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2014;Poznan University of Economics and Business;Psychology;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Psychology;None;None;None;None;None;None;None;None
2016;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2017;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;1.0;25.0;1.0;25.0
2018;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2020;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2021;Poznan University of Economics and Business;Psychology;1.0;6.666667;1.0;6.666667;3.0;20.0;5.0;33.333336
2022;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;1.0;12.5;2.0;25.0
2023;Poznan University of Economics and Business;Psychology;0.0;0.0;1.0;20.0;2.0;40.0;None;None
2012;AGH University of Science and Technology;Social Sciences;0.0;0.0;0.0;0.0;1.0;3.4482758;4.0;13.793103
2013;AGH University of Science and Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.526316
2014;AGH University of Science and Technology;Social Sciences;0.0;0.0;1.0;2.5;3.0;7.5000005;7.0;17.5
2015;AGH University of Science and Technology;Social Sciences;1.0;3.2258062;3.0;9.677419;5.0;16.129032;9.0;29.032257
2016;AGH University of Science and Technology;Social Sciences;0.0;0.0;2.0;4.255319;4.0;8.510638;9.0;19.148937
2017;AGH University of Science and Technology;Social Sciences;0.0;0.0;4.0;6.666667;5.0;8.333334;11.0;18.333334
2018;AGH University of Science and Technology;Social Sciences;0.0;0.0;1.0;0.93457943;2.0;1.8691589;14.0;13.084112
2019;AGH University of Science and Technology;Social Sciences;0.0;0.0;1.0;1.369863;4.0;5.479452;14.0;19.178082
2020;AGH University of Science and Technology;Social Sciences;0.0;0.0;3.0;4.109589;5.0;6.849315;13.0;17.80822
2021;AGH University of Science and Technology;Social Sciences;0.0;0.0;3.0;3.1914895;12.0;12.765958;33.0;35.10638
2022;AGH University of Science and Technology;Social Sciences;0.0;0.0;1.0;1.0204082;2.0;2.0408163;24.0;24.489796
2023;AGH University of Science and Technology;Social Sciences;0.0;0.0;1.0;3.030303;8.0;24.242424;None;None
2012;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.347826
2016;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;3.0;16.666668
2017;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Białystok University of Technology;Social Sciences;0.0;0.0;1.0;3.4482758;2.0;6.8965516;7.0;24.13793
2019;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;1.0;2.7027028;14.0;37.837837
2020;Białystok University of Technology;Social Sciences;0.0;0.0;2.0;5.555556;3.0;8.333334;16.0;44.444447
2021;Białystok University of Technology;Social Sciences;0.0;0.0;1.0;2.777778;2.0;5.555556;9.0;25.0
2022;Białystok University of Technology;Social Sciences;0.0;0.0;2.0;4.5454545;3.0;6.818182;12.0;27.272728
2023;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;1.0;20.0;None;None
2012;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.090909
2014;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;1.0;4.347826;3.0;13.043478
2015;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.6603775
2017;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.9767447
2018;Cracow University of Technology;Social Sciences;0.0;0.0;1.0;1.8867924;2.0;3.7735848;9.0;16.981133
2019;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;4.0;3.809524;16.0;15.238096
